mut_1,mut_2,mut_3,count,gene_name_1,gene_name_2,gene_name_3,amenable_1,amenable_2,amenable_3,all_amenable,mouse_variant_1,mouse_variant_2,mouse_variant_3,all_mouse
AACR-H0000166-M01,AACR-H0000168-M01,AACR-H0000118-M01,261,NOTCH1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000122-M01,260,NRAS,GATA2,PDGFRA,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000118-M01,260,NRAS,GATA2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000136-M01,AACR-H0000132-M01,260,GATA2,FLT3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000166-M01,AACR-H0000168-M01,AACR-H0000123-M01,260,NOTCH1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000168-M01,260,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000123-M01,260,NRAS,CUX1,SMC3,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000123-M01,260,NRAS,GATA2,SMC3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000118-M01,260,NRAS,CUX1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000123-M01,260,CBLB,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000122-M01,AACR-H0000142-M01,260,NRAS,PDGFRA,CUX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000118-M01,260,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000168-M01,260,CBLB,PDGFRA,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000166-M01,AACR-H0000123-M01,AACR-H0000118-M01,260,NOTCH1,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000166-M01,260,CBLB,PDGFRA,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000168-M01,AACR-H0000118-M01,260,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000168-M01,AACR-H0000123-M01,AACR-H0000118-M01,260,NOTCH1,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000168-M01,AACR-H0000123-M01,260,PDGFRA,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000168-M01,AACR-H0000118-M01,260,PDGFRA,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000168-M01,260,PDGFRA,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000168-M01,AACR-H0000123-M01,260,CBLB,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000118-M01,260,PDGFRA,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000123-M01,260,PDGFRA,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000124-M01,AACR-H0000142-M01,260,NRAS,CBLB,CUX1,True,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000124-M01,AACR-H0000145-M01,260,NRAS,CBLB,GATA2,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000133-M01,AACR-H0000158-M01,259,PDGFRA,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000158-M01,AACR-H0000123-M01,259,CUX1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000136-M01,AACR-H0000137-M01,259,GATA2,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000118-M01,AACR-H0000132-M01,259,NOTCH1,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000133-M01,AACR-H0000158-M01,AACR-H0000118-M01,259,CUX1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000133-M01,AACR-H0000158-M01,259,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000133-M01,AACR-H0000132-M01,259,NRAS,CUX1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000158-M01,AACR-H0000123-M01,AACR-H0000132-M01,258,NOTCH1,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000128-M01,AACR-H0000145-M01,258,NRAS,CBLB,GATA2,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000133-M01,AACR-H0000142-M01,258,GATA2,CUX1,CUX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000132-M01,258,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000132-M01,258,PDGFRA,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000128-M01,AACR-H0000142-M01,258,NRAS,CBLB,CUX1,True,False,False,False,True,,,False
AACR-H0000128-M01,AACR-H0000168-M01,AACR-H0000123-M01,257,CBLB,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000122-M01,AACR-H0000166-M01,257,CBLB,PDGFRA,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000122-M01,AACR-H0000168-M01,257,CBLB,PDGFRA,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000168-M01,257,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000124-M01,AACR-H0000166-M01,257,CBLB,CBLB,NOTCH1,False,False,True,False,,,True,False
AACR-H0000147-M01,AACR-H0000137-M01,AACR-H0000132-M01,257,NRAS,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000124-M01,AACR-H0000168-M01,257,CBLB,CBLB,NOTCH1,False,False,True,False,,,True,False
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000118-M01,257,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000168-M01,AACR-H0000118-M01,257,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000123-M01,257,CBLB,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000136-M01,AACR-H0000132-M01,257,NRAS,FLT3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000124-M01,256,CBLB,CBLB,CBLB,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000123-M01,AACR-H0000118-M01,256,CBLB,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000118-M01,256,CBLB,CBLB,SRSF2,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000142-M01,AACR-H0000132-M01,256,GATA2,CUX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000123-M01,256,CBLB,CBLB,SMC3,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000122-M01,256,CBLB,CBLB,PDGFRA,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000133-M01,AACR-H0000137-M01,256,NRAS,CUX1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000118-M01,256,CBLB,CBLB,SRSF2,False,True,True,False,,True,True,False
AACR-H0000145-M01,AACR-H0000142-M01,AACR-H0000137-M01,256,GATA2,CUX1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000133-M01,AACR-H0000158-M01,256,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000122-M01,256,CBLB,CBLB,PDGFRA,True,False,True,False,True,,True,False
AACR-H0000158-M01,AACR-H0000118-M01,AACR-H0000137-M01,256,NOTCH1,SRSF2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000123-M01,256,CBLB,CBLB,SMC3,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000123-M01,256,CBLB,PDGFRA,SMC3,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000118-M01,256,CBLB,PDGFRA,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000158-M01,AACR-H0000132-M01,255,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000136-M01,255,PDGFRA,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000136-M01,AACR-H0000118-M01,255,NOTCH1,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000137-M01,255,PDGFRA,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000123-M01,AACR-H0000137-M01,255,NOTCH1,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000123-M01,AACR-H0000136-M01,255,NOTCH1,SMC3,FLT3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000136-M01,255,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
AACR-H0000145-M01,AACR-H0000142-M01,AACR-H0000136-M01,255,GATA2,CUX1,FLT3,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000137-M01,255,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000136-M01,AACR-H0000137-M01,254,NRAS,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000166-M01,AACR-H0000168-M01,253,CUX1,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000166-M01,AACR-H0000123-M01,253,CUX1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000133-M01,AACR-H0000166-M01,253,PDGFRA,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000133-M01,AACR-H0000168-M01,253,PDGFRA,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000133-M01,AACR-H0000168-M01,253,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000133-M01,AACR-H0000168-M01,AACR-H0000118-M01,253,CUX1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000166-M01,AACR-H0000118-M01,253,CUX1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000166-M01,AACR-H0000168-M01,AACR-H0000132-M01,253,NOTCH1,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000133-M01,AACR-H0000168-M01,AACR-H0000123-M01,253,CUX1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000168-M01,AACR-H0000118-M01,AACR-H0000132-M01,253,NOTCH1,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000133-M01,AACR-H0000166-M01,253,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000166-M01,AACR-H0000118-M01,AACR-H0000132-M01,253,NOTCH1,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000158-M01,AACR-H0000123-M01,252,CUX1,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000142-M01,AACR-H0000158-M01,AACR-H0000118-M01,252,CUX1,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000166-M01,AACR-H0000123-M01,AACR-H0000132-M01,252,NOTCH1,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000132-M01,252,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000133-M01,252,NRAS,GATA2,CUX1,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000158-M01,AACR-H0000137-M01,252,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000158-M01,AACR-H0000136-M01,252,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
AACR-H0000133-M01,AACR-H0000158-M01,AACR-H0000136-M01,252,CUX1,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000166-M01,AACR-H0000118-M01,252,NOTCH1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000133-M01,AACR-H0000142-M01,252,NRAS,CUX1,CUX1,True,True,False,False,True,True,,False
AACR-H0000158-M01,AACR-H0000166-M01,AACR-H0000168-M01,252,NOTCH1,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000168-M01,AACR-H0000132-M01,252,PDGFRA,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000142-M01,AACR-H0000158-M01,252,CBLB,CUX1,NOTCH1,False,False,True,False,,,True,False
AACR-H0000124-M01,AACR-H0000168-M01,AACR-H0000132-M01,252,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000122-M01,AACR-H0000142-M01,AACR-H0000158-M01,252,PDGFRA,CUX1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000132-M01,252,PDGFRA,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000158-M01,AACR-H0000168-M01,AACR-H0000118-M01,252,NOTCH1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000168-M01,AACR-H0000123-M01,AACR-H0000132-M01,252,NOTCH1,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000168-M01,251,PDGFRA,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000158-M01,AACR-H0000132-M01,251,CUX1,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000132-M01,251,NRAS,GATA2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000166-M01,251,PDGFRA,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000166-M01,AACR-H0000123-M01,251,NOTCH1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000166-M01,251,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000132-M01,251,NRAS,CUX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000158-M01,AACR-H0000168-M01,AACR-H0000123-M01,251,NOTCH1,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000168-M01,251,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000132-M01,250,CBLB,PDGFRA,RUNX1,True,True,False,False,True,True,,False
AACR-H0000166-M01,AACR-H0000118-M01,AACR-H0000137-M01,250,NOTCH1,SRSF2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000137-M01,250,NRAS,GATA2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000133-M01,AACR-H0000168-M01,250,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000133-M01,AACR-H0000166-M01,250,CBLB,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000118-M01,AACR-H0000132-M01,250,CBLB,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000136-M01,250,NRAS,GATA2,FLT3,True,True,True,True,True,True,True,True
AACR-H0000168-M01,AACR-H0000118-M01,AACR-H0000137-M01,250,NOTCH1,SRSF2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000132-M01,250,CBLB,CBLB,RUNX1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000132-M01,250,CBLB,CBLB,RUNX1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000123-M01,AACR-H0000132-M01,250,CBLB,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000166-M01,AACR-H0000168-M01,AACR-H0000137-M01,250,NOTCH1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000168-M01,AACR-H0000136-M01,AACR-H0000118-M01,249,NOTCH1,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000168-M01,AACR-H0000137-M01,249,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000136-M01,249,NRAS,CUX1,FLT3,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000178-M01,249,CBLB,PDGFRA,NOTCH1,False,True,False,False,,True,,False
AACR-H0000166-M01,AACR-H0000136-M01,AACR-H0000118-M01,249,NOTCH1,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000178-M01,AACR-H0000123-M01,249,PDGFRA,NOTCH1,SMC3,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000137-M01,249,PDGFRA,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000166-M01,AACR-H0000136-M01,249,PDGFRA,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000137-M01,249,NRAS,CUX1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000178-M01,AACR-H0000123-M01,249,CBLB,NOTCH1,SMC3,False,False,True,False,,,True,False
AACR-H0000122-M01,AACR-H0000178-M01,AACR-H0000118-M01,249,PDGFRA,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000142-M01,AACR-H0000158-M01,249,CBLB,CUX1,NOTCH1,False,False,True,False,,,True,False
AACR-H0000168-M01,AACR-H0000123-M01,AACR-H0000137-M01,249,NOTCH1,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000168-M01,AACR-H0000136-M01,249,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000168-M01,AACR-H0000132-M01,249,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000168-M01,AACR-H0000123-M01,AACR-H0000136-M01,249,NOTCH1,SMC3,FLT3,True,True,True,True,True,True,True,True
AACR-H0000178-M01,AACR-H0000123-M01,AACR-H0000118-M01,249,NOTCH1,SMC3,SRSF2,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000178-M01,AACR-H0000118-M01,249,CBLB,NOTCH1,SRSF2,False,False,True,False,,,True,False
AACR-H0000166-M01,AACR-H0000168-M01,AACR-H0000136-M01,249,NOTCH1,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000168-M01,AACR-H0000136-M01,249,PDGFRA,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000137-M01,AACR-H0000132-M01,249,NOTCH1,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000122-M01,AACR-H0000168-M01,AACR-H0000137-M01,249,PDGFRA,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000166-M01,AACR-H0000123-M01,AACR-H0000136-M01,249,NOTCH1,SMC3,FLT3,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000132-M01,249,CBLB,NOTCH1,RUNX1,False,True,False,False,,True,,False
AACR-H0000166-M01,AACR-H0000123-M01,AACR-H0000137-M01,249,NOTCH1,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000136-M01,249,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000166-M01,AACR-H0000137-M01,249,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000133-M01,248,CBLB,PDGFRA,CUX1,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000158-M01,AACR-H0000137-M01,248,CUX1,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000123-M01,248,CBLB,CUX1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000180-M01,AACR-H0000158-M01,AACR-H0000118-M01,248,NOTCH1,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000123-M01,AACR-H0000136-M01,248,CBLB,SMC3,FLT3,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000133-M01,248,CBLB,CBLB,CUX1,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000158-M01,AACR-H0000118-M01,248,GATA2,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000118-M01,248,CBLB,CUX1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000136-M01,248,CBLB,PDGFRA,FLT3,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000136-M01,248,CBLB,CBLB,FLT3,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000136-M01,248,CBLB,CBLB,FLT3,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000133-M01,248,CBLB,CBLB,CUX1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000158-M01,AACR-H0000168-M01,248,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000158-M01,AACR-H0000166-M01,248,CBLB,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000136-M01,AACR-H0000118-M01,248,CBLB,FLT3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000136-M01,AACR-H0000132-M01,247,NOTCH1,FLT3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000180-M01,AACR-H0000158-M01,AACR-H0000123-M01,247,NOTCH1,NOTCH1,SMC3,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000145-M01,AACR-H0000158-M01,247,CBLB,GATA2,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000145-M01,AACR-H0000122-M01,AACR-H0000158-M01,247,GATA2,PDGFRA,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000180-M01,AACR-H0000158-M01,247,CBLB,NOTCH1,NOTCH1,False,False,True,False,,,True,False
AACR-H0000124-M01,AACR-H0000180-M01,AACR-H0000123-M01,247,CBLB,NOTCH1,SMC3,False,False,True,False,,,True,False
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000180-M01,247,CBLB,PDGFRA,NOTCH1,False,True,False,False,,True,,False
AACR-H0000147-M01,AACR-H0000158-M01,AACR-H0000123-M01,247,NRAS,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000180-M01,AACR-H0000158-M01,247,PDGFRA,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000124-M01,AACR-H0000158-M01,247,NRAS,CBLB,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000180-M01,AACR-H0000123-M01,247,PDGFRA,NOTCH1,SMC3,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000158-M01,AACR-H0000118-M01,247,NRAS,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000158-M01,AACR-H0000123-M01,247,GATA2,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000122-M01,AACR-H0000158-M01,247,NRAS,PDGFRA,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000180-M01,AACR-H0000123-M01,AACR-H0000118-M01,247,NOTCH1,SMC3,SRSF2,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000180-M01,AACR-H0000118-M01,247,CBLB,NOTCH1,SRSF2,False,False,True,False,,,True,False
AACR-H0000122-M01,AACR-H0000180-M01,AACR-H0000118-M01,247,PDGFRA,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000142-M01,246,NRAS,GATA2,CUX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000168-M01,AACR-H0000118-M01,246,CUX1,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000178-M01,AACR-H0000123-M01,246,CBLB,NOTCH1,SMC3,False,False,True,False,,,True,False
AACR-H0000133-M01,AACR-H0000168-M01,AACR-H0000136-M01,246,CUX1,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000166-M01,AACR-H0000168-M01,246,CUX1,NOTCH1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000122-M01,AACR-H0000178-M01,246,CBLB,PDGFRA,NOTCH1,False,True,False,False,,True,,False
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000136-M01,246,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
AACR-H0000133-M01,AACR-H0000166-M01,AACR-H0000136-M01,246,CUX1,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000166-M01,AACR-H0000137-M01,246,CBLB,NOTCH1,SRSF2,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000168-M01,AACR-H0000136-M01,246,CBLB,NOTCH1,FLT3,False,True,True,False,,True,True,False
